Product Name,Category Name,Forecast Date,Actual Demand,Moving Average Prediction,Weighted Moving Average Prediction,Linear Regression Prediction,Best Model,Final Predicted Demand,MAE,RMSE,MAPE,R2 Score,Demand Trend,Forecast Risk Level
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-02-13,4,5.0,5.892857142857143,3.5529763272810846,Linear Regression,3.5529763272810846,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-02-15,3,5.285714285714286,5.642857142857143,3.561723941522688,Linear Regression,3.561723941522688,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-02-19,9,5.0,5.071428571428571,3.553020892151327,Linear Regression,3.553020892151327,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-02-24,5,6.0,6.071428571428571,3.647895208240036,Linear Regression,3.647895208240036,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-02-28,3,5.857142857142857,5.821428571428571,3.6726727837797837,Linear Regression,3.6726727837797837,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-04,4,5.428571428571429,5.107142857142857,3.6628883753347274,Linear Regression,3.6628883753347274,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-05,1,5.285714285714286,4.75,3.670267321331151,Linear Regression,3.670267321331151,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-10,5,4.142857142857143,3.6785714285714284,3.626685899747566,Linear Regression,3.626685899747566,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-12,2,4.285714285714286,3.892857142857143,3.6512550954730747,Linear Regression,3.6512550954730747,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-18,2,4.142857142857143,3.3214285714285716,3.6250398893734705,Linear Regression,3.6250398893734705,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-19,1,3.142857142857143,2.7857142857142856,3.5992053725255793,Linear Regression,3.5992053725255793,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-22,1,2.5714285714285716,2.25,3.5570781032078105,Linear Regression,3.5570781032078105,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-25,5,2.2857142857142856,1.8571428571428572,3.5155601659751037,Linear Regression,3.5155601659751037,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-29,4,2.4285714285714284,2.5357142857142856,3.5407564898323107,Linear Regression,3.5407564898323107,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-03-31,3,2.857142857142857,2.9285714285714284,3.5491276400367306,Linear Regression,3.5491276400367306,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-04-02,1,2.5714285714285716,2.9642857142857144,3.5409836065573774,Linear Regression,3.5409836065573774,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-04-04,2,2.4285714285714284,2.5714285714285716,3.5003011040481766,Linear Regression,3.5003011040481766,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-04-12,2,2.4285714285714284,2.4642857142857144,3.4764559482329513,Linear Regression,3.4764559482329513,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-04-16,2,2.5714285714285716,2.357142857142857,3.452947565912906,Linear Regression,3.452947565912906,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-04-19,1,2.7142857142857144,2.2142857142857144,3.429770144965391,Linear Regression,3.429770144965391,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1 High Numbers Personalized Gol,Electronics,2017-04-21,3,2.142857142857143,1.7857142857142858,3.3908537375307684,Linear Regression,3.3908537375307684,1.7084080866101365,2.065891929840322,41.126768177239384,-0.019957333376200204,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-10-16,7,3.2857142857142856,3.7142857142857144,3.435792778649921,Linear Regression,3.435792778649921,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-10-17,4,3.7142857142857144,4.642857142857143,3.5082875789909873,Linear Regression,3.5082875789909873,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-10-24,4,4.0,4.714285714285714,3.5188945290468134,Linear Regression,3.5188945290468134,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-10-30,2,4.285714285714286,4.714285714285714,3.5293132328308205,Linear Regression,3.5293132328308205,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-11-01,4,4.285714285714286,4.142857142857143,3.4995477386934675,Linear Regression,3.4995477386934675,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-11-08,2,4.571428571428571,4.071428571428571,3.510099502487562,Linear Regression,3.510099502487562,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-11-09,3,4.142857142857143,3.4285714285714284,3.480863011674302,Linear Regression,3.480863011674302,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-11-17,4,3.7142857142857144,3.142857142857143,3.471833390235575,Linear Regression,3.471833390235575,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-11-19,1,3.2857142857142856,3.2142857142857144,3.4825654399690906,Linear Regression,3.4825654399690906,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-11-21,4,2.857142857142857,2.642857142857143,3.434576757532281,Linear Regression,3.434576757532281,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-11-22,1,2.857142857142857,2.9285714285714284,3.445654747809614,Linear Regression,3.445654747809614,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-12-04,1,2.7142857142857144,2.4642857142857144,3.3985741756953236,Linear Regression,3.3985741756953236,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-12-09,6,2.2857142857142856,2.0357142857142856,3.3522853957636563,Linear Regression,3.3522853957636563,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-12-16,5,2.857142857142857,2.9642857142857144,3.4024659550975342,Linear Regression,3.4024659550975342,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-12-21,2,3.142857142857143,3.5,3.432763727500569,Linear Regression,3.432763727500569,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-12-25,7,2.857142857142857,3.2142857142857144,3.4056872037914694,Linear Regression,3.4056872037914694,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2016-12-29,19,3.7142857142857144,4.25,3.473397120629527,Linear Regression,3.473397120629527,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-03,2,5.857142857142857,8.071428571428571,3.765346797767738,Linear Regression,3.765346797767738,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-10,5,6.0,7.107142857142857,3.734763722522048,Linear Regression,3.734763722522048,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-11,3,6.571428571428571,6.857142857142857,3.760486850684634,Linear Regression,3.760486850684634,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-13,1,6.142857142857143,5.964285714285714,3.748751076658053,Linear Regression,3.748751076658053,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-15,2,5.571428571428571,4.678571428571429,3.700332821300563,Linear Regression,3.700332821300563,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-26,5,5.571428571428571,3.7857142857142856,3.6710353866317167,Linear Regression,3.6710353866317167,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-28,4,5.285714285714286,3.642857142857143,3.6969963554103304,Linear Regression,3.6969963554103304,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-01-29,4,3.142857142857143,3.3214285714285716,3.7043586550435865,Linear Regression,3.7043586550435865,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-04,2,3.4285714285714284,3.5357142857142856,3.7116001645413412,Linear Regression,3.7116001645413412,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-10,4,3.0,3.1785714285714284,3.6826872120989766,Linear Regression,3.6826872120989766,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-11,9,3.142857142857143,3.4285714285714284,3.690098169918798,Linear Regression,3.690098169918798,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-14,1,4.285714285714286,4.892857142857143,3.7866752081998722,Linear Regression,3.7866752081998722,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-15,5,4.142857142857143,4.071428571428571,3.7395238095238095,Linear Regression,3.7395238095238095,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-17,3,4.142857142857143,4.285714285714286,3.7638938053097344,Linear Regression,3.7638938053097344,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-18,4,4.0,4.0,3.7526412225644226,Linear Regression,3.7526412225644226,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-19,1,4.0,4.0,3.7591003941571994,Linear Regression,3.7591003941571994,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-20,1,3.857142857142857,3.25,3.7130544702367274,Linear Regression,3.7130544702367274,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-21,5,3.4285714285714284,2.5357142857142856,3.667704575659768,Linear Regression,3.667704575659768,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-02-24,5,2.857142857142857,2.9285714285714284,3.6923019009975535,Linear Regression,3.6923019009975535,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-07,1,3.4285714285714284,3.4642857142857144,3.716524854455889,Linear Regression,3.716524854455889,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-08,1,2.857142857142857,2.857142857142857,3.6717108184105367,Linear Regression,3.6717108184105367,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-17,6,2.5714285714285716,2.392857142857143,3.6275631855030994,Linear Regression,3.6275631855030994,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-18,3,2.857142857142857,3.25,3.669176213857065,Linear Regression,3.669176213857065,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-19,3,3.142857142857143,3.2857142857142856,3.659322033898305,Linear Regression,3.659322033898305,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-25,1,3.4285714285714284,3.25,3.6496102410069375,Linear Regression,3.6496102410069375,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-26,4,2.857142857142857,2.642857142857143,3.6064248484203807,Linear Regression,3.6064248484203807,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-27,12,2.7142857142857144,2.9285714285714284,3.6140782672901794,Linear Regression,3.6140782672901794,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-28,8,4.285714285714286,5.25,3.7549511854951185,Linear Regression,3.7549511854951185,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-03-30,2,5.285714285714286,6.178571428571429,3.827385892116183,Linear Regression,3.827385892116183,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-04-04,1,4.714285714285714,5.357142857142857,3.7995953499537056,Linear Regression,3.7995953499537056,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-04-13,5,4.428571428571429,4.428571428571429,3.755739210284665,Linear Regression,3.755739210284665,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-04-14,1,4.714285714285714,4.571428571428571,3.778081360048573,Linear Regression,3.778081360048573,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x Golf Balls,Electronics,2017-04-18,2,4.714285714285714,3.642857142857143,3.734794245567079,Linear Regression,3.734794245567079,2.1520328056068347,3.2241422732081224,42.42178225404271,-0.0257236144110784,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-06,5,4.571428571428571,4.678571428571429,3.5445672191528548,Linear Regression,3.5445672191528548,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-09,1,4.428571428571429,4.785714285714286,3.576224880092284,Linear Regression,3.576224880092284,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-13,5,4.142857142857143,3.9285714285714284,3.5198462739446343,Linear Regression,3.5198462739446343,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-17,1,4.142857142857143,4.142857142857143,3.551496792587313,Linear Regression,3.551496792587313,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-18,10,3.7142857142857144,3.357142857142857,3.496063454759107,Linear Regression,3.496063454759107,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-19,2,4.571428571428571,4.928571428571429,3.6352223190932866,Linear Regression,3.6352223190932866,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-25,3,4.571428571428571,4.285714285714286,3.6006555114714507,Linear Regression,3.6006555114714507,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-26,1,3.857142857142857,3.892857142857143,3.5880077369439074,Linear Regression,3.5880077369439074,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2016-12-27,2,3.2857142857142856,3.1785714285714284,3.533265788584938,Linear Regression,3.533265788584938,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-04,2,3.4285714285714284,2.857142857142857,3.5005847953216374,Linear Regression,3.5005847953216374,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-09,5,3.0,2.5,3.468503720033067,Linear Regression,3.468503720033067,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-11,7,3.5714285714285716,3.0,3.499509162303665,Linear Regression,3.499509162303665,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-12,1,3.142857142857143,3.857142857142857,3.571405440414508,Linear Regression,3.571405440414508,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-13,2,3.0,3.3214285714285716,3.5182949628759146,Linear Regression,3.5182949628759146,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-16,2,2.857142857142857,3.0714285714285716,3.486650806238435,Linear Regression,3.486650806238435,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-25,4,3.0,2.857142857142857,3.4555729984301413,Linear Regression,3.4555729984301413,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-28,9,3.2857142857142856,3.107142857142857,3.4656583445560964,Linear Regression,3.4656583445560964,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-01-30,6,4.285714285714286,4.535714285714286,3.576577962364764,Linear Regression,3.576577962364764,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-06,5,4.428571428571429,4.964285714285714,3.6252474493680524,Linear Regression,3.6252474493680524,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-07,4,4.142857142857143,5.107142857142857,3.653065326633166,Linear Regression,3.653065326633166,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-09,1,4.571428571428571,5.071428571428571,3.660497512437811,Linear Regression,3.660497512437811,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-11,2,4.428571428571429,4.178571428571429,3.608393675188414,Linear Regression,3.608393675188414,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-16,5,4.428571428571429,3.5714285714285716,3.5768911866556112,Linear Regression,3.5768911866556112,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-19,2,4.571428571428571,3.7142857142857144,3.6047522457258765,Linear Regression,3.6047522457258765,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-22,2,3.5714285714285716,3.0714285714285716,3.5736011477761838,Linear Regression,3.5736011477761838,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-23,1,3.0,2.6785714285714284,3.5429789249348804,Linear Regression,3.5429789249348804,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-25,1,2.4285714285714284,2.1785714285714284,3.4935509591482576,Linear Regression,3.4935509591482576,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-02-28,5,2.0,1.8214285714285714,3.444955406911929,Linear Regression,3.444955406911929,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-04,5,2.5714285714285716,2.5714285714285716,3.47373021715127,Linear Regression,3.47373021715127,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-07,3,3.0,3.1785714285714284,3.5020277967646387,Linear Regression,3.5020277967646387,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-11,3,2.7142857142857144,3.1785714285714284,3.4919431279620854,Linear Regression,3.4919431279620854,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-15,5,2.857142857142857,3.25,3.482026289904319,Linear Regression,3.482026289904319,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-17,4,3.2857142857142856,3.7857142857142856,3.509832580387988,Linear Regression,3.509832580387988,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-19,3,3.7142857142857144,3.9642857142857144,3.5184941424246414,Linear Regression,3.5184941424246414,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-23,2,4.0,3.7857142857142856,3.508411214953271,Linear Regression,3.508411214953271,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-26,3,3.5714285714285716,3.2857142857142856,3.4799741602067185,Linear Regression,3.4799741602067185,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-28,5,3.2857142857142856,3.142857142857143,3.4704301075268815,Linear Regression,3.4704301075268815,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-29,1,3.5714285714285716,3.5714285714285716,3.4977381304697075,Linear Regression,3.4977381304697075,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-03-31,4,3.2857142857142856,2.9285714285714284,3.451552092497172,Linear Regression,3.451552092497172,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-04-04,1,3.142857142857143,3.107142857142857,3.4606475716064757,Linear Regression,3.4606475716064757,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
Titleist Pro V1x High Numbers Golf Balls,Electronics,2017-04-08,5,2.7142857142857144,2.5714285714285716,3.4153023447141098,Linear Regression,3.4153023447141098,1.8461049917270842,2.1816040036971818,36.46946911343855,-0.022528378236680524,Stable Demand,MEDIUM
